Product ID,Product Name,Size,Total Inventory,Price,Expiry
19240,Paracetamol,750ML,33,27.99,07-03-21
70763,Lorazepam,750ML,0,50.99,01-12-20
192414,Temazepam,750ML,0,10.79,12-12-20
47777,Budesonide,750ML,0,13.69,31-12-20
75283,Loratadine,50ML,317,1.99,04-12-20
382957,Aceclofenac,750ML,0,9.79,19-01-21
166412,Fenoprofen,10OZ,0,2.49,07-03-21
80008,Choline,750ML,0,12.49,08-04-21
61948,Paracetamol,750ML,0,90.99,04-07-20
242211,Lorazepam,3L,5,19.99,01-12-20
25151,Temazepam,750ML,79,16.49,12-12-20
401382,Budesonide,750ML,12,14.39,31-12-20
48358,Loratadine,375ML,0,20.99,04-12-20
313946,Aceclofenac,1.5L,0,18.99,01-12-20
332582,Fenoprofen,750ML,0,15.49,12-12-20
19461,Choline,1.75L,0,18.99,31-12-20
338562,Paracetamol,750ML,0,10.79,04-12-20
31755,Lorazepam,750ML,0,84.99,19-01-21
83513,Temazepam,750ML,70,8.79,07-03-21
393521,Budesonide,750ML,0,9.59,01-12-20
37613,Loratadine,1L,224,26.99,12-12-20
313696,Aceclofenac,750ML,0,20.99,31-12-20
14052,Fenoprofen,750ML,29,12.99,04-12-20
333664,Choline,750ML,0,56.99,19-01-21
157805,Paracetamol,750ML,13,19.99,07-03-21
76279,Lorazepam,1.5L,0,9.79,01-12-20
44592,Temazepam,750ML,0,49.99,12-12-20
43899,Budesonide,750ML,7,22.99,31-12-20
8508,Loratadine,12.0Z,660,19.99,04-12-20
44949,Aceclofenac,750ML,0,12.99,19-01-21
333878,Fenoprofen,12.0Z,0,2.99,07-03-21
56952,Choline,1.75L,124,47.99,08-04-21
70360,Paracetamol,1.75L,323,31.99,04-07-20
350214,Lorazepam,750ML,22,35.99,01-12-20
89504,Temazepam,750ML,103,6.19,12-12-20
330634,Budesonide,3L,0,15.49,31-12-20
307084,Loratadine,750ML,0,21.99,04-12-20
82524,Aceclofenac,750ML,11,19.99,01-12-20
70512,Fenoprofen,750ML,307,41.99,12-12-20
310987,Choline,750ML,0,8.99,31-12-20
86059,Paracetamol,750ML,3,40.99,04-12-20
63628,Lorazepam,750ML,65,28.99,19-01-21
37397,Temazepam,750ML,4,123.99,07-03-21
328066,Budesonide,750ML,0,9.79,01-12-20
100927,Loratadine,750ML,0,10.79,12-12-20
305854,Aceclofenac,750ML,0,22.99,31-12-20
61824,Fenoprofen,750ML,0,30.99,04-12-20
42300,Choline,750ML,86,22.99,19-01-21
348448,Paracetamol,750ML,10,18.99,07-03-21
422304,Lorazepam,375ML,77,11.49,01-12-20
33693,Temazepam,750ML,32,28.99,12-12-20
348251,Budesonide,750ML,5,72.99,31-12-20
69270,Loratadine,375ML,0,7.99,04-12-20
347733,Aceclofenac,750ML,0,25.99,19-01-21
49513,Fenoprofen,750ML,12,38.99,07-03-21
80809,Choline,750ML,0,16.49,08-04-21
312128,Paracetamol,750ML,0,12.99,04-07-20
40373,Lorazepam,750ML,5,25.99,01-12-20
346502,Temazepam,750ML,0,11.49,12-12-20
163740,Budesonide,750ML,0,12.99,31-12-20
346942,Loratadine,750ML,0,14.39,04-12-20
68380,Aceclofenac,12.0Z,102,11.99,01-12-20
341795,Fenoprofen,750ML,0,10.99,12-12-20
327981,Choline,750ML,0,17.99,31-12-20
325804,Paracetamol,750ML,0,12.99,04-12-20
68780,Lorazepam,12.0Z,324,20.99,19-01-21
418250,Temazepam,750ML,0,6.59,07-03-21
371068,Budesonide,1.5L,0,11.99,01-12-20
26792,Loratadine,12.0Z,0,15.99,12-12-20
88463,Aceclofenac,12.0Z,5,21.99,31-12-20
41949,Fenoprofen,750ML,11,66.99,04-12-20
391930,Choline,750ML,14,8.49,19-01-21
302842,Paracetamol,750ML,0,5.99,07-03-21
39993,Lorazepam,500ML,35,14.99,01-12-20
84163,Temazepam,1.5L,47,11.49,12-12-20
23683,Budesonide,25.4Z,0,9.99,31-12-20
44424,Loratadine,750ML,0,18.49,04-12-20
355068,Aceclofenac,16.9Z,0,2.99,19-01-21
324661,Fenoprofen,750ML,0,16.99,07-03-21
338457,Choline,750ML,5,13.39,08-04-21
82348,Paracetamol,750ML,56,14.99,04-07-20
122246,Lorazepam,750ML,0,23.99,01-12-20
40417,Temazepam,750ML,0,235.99,12-12-20
330048,Budesonide,750ML,0,7.99,31-12-20
41780,Loratadine,750ML,22,14.99,04-12-20
48060,Aceclofenac,750ML,0,34.99,01-12-20
84895,Fenoprofen,1.5L,8,15.69,12-12-20
313202,Choline,750ML,0,19.99,31-12-20
69350,Paracetamol,12.0Z,18,10.99,04-12-20
23024,Lorazepam,12.0Z,96,18.99,19-01-21
316170,Temazepam,1.5L,0,11.99,07-03-21
313823,Budesonide,750ML,0,20.99,01-12-20
83429,Loratadine,1.5L,48,8.99,12-12-20
329954,Aceclofenac,750ML,0,27.99,31-12-20
309425,Fenoprofen,750ML,0,6.99,04-12-20
73539,Choline,750ML,15,29.99,19-01-21
337195,Paracetamol,750ML,0,35.99,07-03-21
46084,Lorazepam,750ML,0,12.99,01-12-20
69883,Temazepam,12.0Z,0,13.99,12-12-20
324636,Budesonide,750ML,5,12.99,31-12-20
350286,Loratadine,750ML,0,19.99,04-12-20
74011,Aceclofenac,1.75L,15,49.99,19-01-21
163430,Fenoprofen,750ML,0,40.99,07-03-21
312754,Choline,750ML,0,47.99,08-04-21
89524,Paracetamol,750ML,56,5.19,04-07-20
41297,Lorazepam,750ML,0,14.99,01-12-20
69510,Temazepam,12.0Z,0,7.99,12-12-20
233848,Budesonide,11.2Z,192,18.99,31-12-20
71518,Loratadine,750ML,36,29.99,04-12-20
429785,Aceclofenac,750ML,1,9.99,01-12-20
48432,Fenoprofen,750ML,0,30.99,12-12-20
235050,Choline,750ML,0,13.99,31-12-20
405302,Paracetamol,750ML,0,14.99,04-12-20
47306,Lorazepam,750ML,0,27.99,19-01-21
69908,Temazepam,16.0Z,0,3.99,07-03-21
43114,Budesonide,750ML,0,25.99,01-12-20
109630,Loratadine,750ML,0,8.99,12-12-20
307179,Aceclofenac,1.5L,0,10.69,31-12-20
310839,Fenoprofen,750ML,0,13.99,04-12-20
310448,Choline,750ML,0,8.99,19-01-21
47399,Paracetamol,375ML,0,7.69,07-03-21
30155,Lorazepam,750ML,0,36.99,01-12-20
17914,Temazepam,750ML,4,13.99,12-12-20
89575,Budesonide,1L,131,5.79,31-12-20
337145,Loratadine,750ML,0,39.99,04-12-20
304860,Aceclofenac,750ML,0,15.99,19-01-21
80146,Fenoprofen,750ML,228,26.99,07-03-21
345170,Choline,750ML,0,21.99,08-04-21
28404,Paracetamol,12.0Z,608,10.99,04-07-20
94277,Lorazepam,12.0Z,36,14.99,01-12-20
79650,Temazepam,750ML,202,12.99,12-12-20
43416,Budesonide,750ML,81,15.49,31-12-20
11509,Loratadine,1L,15,10.99,04-12-20
81665,Aceclofenac,750ML,302,11.99,01-12-20
38830,Fenoprofen,1.75L,153,11.99,12-12-20
38083,Choline,750ML,1082,14.49,31-12-20
70410,Paracetamol,5L,169,21.99,04-12-20
94390,Lorazepam,12.0Z,1073,9.99,19-01-21
47520,Temazepam,750ML,156,32.99,07-03-21
97721,Budesonide,12.0Z,24,12.99,01-12-20
303992,Loratadine,750ML,0,15.99,12-12-20
320894,Aceclofenac,750ML,0,46.99,31-12-20
71579,Fenoprofen,1.5L,0,14.39,04-12-20
69912,Choline,12.0Z,940,10.99,19-01-21
353965,Paracetamol,750ML,0,9.79,07-03-21
44026,Lorazepam,750ML,0,40.99,01-12-20
76807,Temazepam,50ML,492,3.59,12-12-20
41633,Budesonide,750ML,0,30.99,31-12-20
377732,Loratadine,1.5L,0,16.99,04-12-20
369284,Aceclofenac,750ML,29,11.49,19-01-21
83127,Fenoprofen,750ML,0,16.99,07-03-21
70677,Choline,750ML,0,54.99,08-04-21
85659,Paracetamol,750ML,0,134.99,04-07-20
324334,Lorazepam,750ML,0,15.99,01-12-20
77662,Temazepam,750ML,8,16.99,12-12-20
47421,Budesonide,1L,4,36.99,31-12-20
50482,Loratadine,50ML,107,3.39,04-12-20
48464,Aceclofenac,100ML,0,9.59,01-12-20
430351,Fenoprofen,750ML,0,12.69,12-12-20
25191,Choline,12.0Z,0,10.99,31-12-20
333986,Paracetamol,750ML,0,11.49,04-12-20
348951,Lorazepam,750ML,0,14.39,19-01-21
411329,Temazepam,750ML,0,7.49,07-03-21
344471,Budesonide,750ML,1,57.99,01-12-20
55530,Loratadine,750ML,0,22.99,12-12-20
311621,Aceclofenac,750ML,0,6.99,31-12-20
301700,Fenoprofen,750ML,0,13.49,04-12-20
355744,Choline,750ML,0,7.99,19-01-21
331170,Paracetamol,750ML,0,75.98,07-03-21
350468,Lorazepam,750ML,0,21.99,01-12-20
45360,Temazepam,1.75L,247,29.99,12-12-20
60266,Budesonide,12.0Z,318,13.99,31-12-20
83596,Loratadine,750ML,157,17.99,04-12-20
29289,Aceclofenac,1L,262,30.99,19-01-21
43492,Fenoprofen,50ML,4938,0.99,07-03-21
43060,Choline,1.5L,91,19.39,08-04-21
44172,Paracetamol,50ML,413,2.79,04-07-20
30791,Lorazepam,12.0Z,264,21.99,01-12-20
38032,Temazepam,750ML,726,14.49,12-12-20
70470,Budesonide,1.75L,174,41.99,31-12-20
91979,Loratadine,12.0Z,180,15.99,04-12-20
19550,Aceclofenac,750ML,292,10.99,01-12-20
66346,Fenoprofen,750ML,251,11.99,12-12-20
35076,Choline,50ML,1897,0.99,31-12-20
79658,Paracetamol,750ML,73,25.99,04-12-20
27014,Lorazepam,750ML,472,83.99,19-01-21
93491,Temazepam,12.0Z,0,15.99,07-03-21
90573,Budesonide,12.0Z,3,23.99,01-12-20
47236,Loratadine,750ML,12,239.99,12-12-20
311513,Aceclofenac,750ML,8,23.99,31-12-20
46669,Fenoprofen,750ML,20,45.99,04-12-20
306808,Choline,750ML,11,19.99,19-01-21
80002,Paracetamol,3L,0,20.99,07-03-21
73533,Lorazepam,750ML,10,16.99,01-12-20
236678,Temazepam,750ML,0,15.99,12-12-20
308553,Budesonide,750ML,0,16.49,31-12-20
6971,Loratadine,12.0Z,76,12.99,04-12-20
389951,Aceclofenac,750ML,2,18.99,19-01-21
80135,Fenoprofen,750ML,7,10.49,07-03-21
47412,Choline,1L,0,15.99,08-04-21
25625,Paracetamol,11.2Z,411,10.49,04-07-20
334389,Lorazepam,750ML,0,10.99,01-12-20
79740,Temazepam,750ML,229,9.99,12-12-20
12262,Budesonide,1.75L,169,32.99,31-12-20
50105,Loratadine,750ML,411,31.99,04-12-20
50704,Aceclofenac,12.0Z,258,7.99,01-12-20
375640,Fenoprofen,750ML,0,23.99,12-12-20
311341,Choline,750ML,26,11.99,31-12-20
48170,Paracetamol,750ML,9,28.99,04-12-20
355992,Lorazepam,750ML,0,17.99,19-01-21
69646,Temazepam,16.0Z,0,16.99,07-03-21
28203,Budesonide,12.0Z,0,12.99,01-12-20
184438,Loratadine,750ML,0,33.99,12-12-20
338696,Aceclofenac,750ML,0,7.79,31-12-20
12017,Fenoprofen,750ML,225,18.99,04-12-20
128937,Choline,750ML,297,15.99,19-01-21
335587,Paracetamol,750ML,8,15.49,07-03-21
58319,Lorazepam,750ML,302,7.49,01-12-20
341630,Temazepam,1.5L,12,20.99,12-12-20
36153,Budesonide,750ML,232,26.99,31-12-20
238736,Loratadine,750ML,58,36.99,04-12-20
336861,Aceclofenac,750ML,0,21.99,19-01-21
72360,Fenoprofen,750ML,1,161.99,07-03-21
57886,Choline,750ML,37,26.99,08-04-21
48303,Paracetamol,750ML,3,93.99,04-07-20
61123,Lorazepam,750ML,0,44.99,01-12-20
10279,Temazepam,750ML,3,81.99,12-12-20
103055,Budesonide,750ML,0,13.99,31-12-20
151769,Loratadine,375ML,0,11.69,04-12-20
322442,Aceclofenac,750ML,0,16.99,01-12-20
70253,Fenoprofen,750ML,4,12.99,12-12-20
69812,Choline,16.0Z,0,24.99,31-12-20
328402,Paracetamol,750ML,43,14.99,04-12-20
320121,Lorazepam,750ML,1,12.69,19-01-21
77721,Temazepam,12.0Z,648,15.99,07-03-21
68985,Budesonide,16.0Z,0,14.99,01-12-20
29505,Loratadine,750ML,1450,29.99,12-12-20
44273,Aceclofenac,750ML,0,17.99,31-12-20
350986,Fenoprofen,750ML,0,51.99,04-12-20
10472,Choline,750ML,1,20.99,19-01-21
425419,Paracetamol,750ML,538,19.99,07-03-21
47275,Lorazepam,1.75L,132,59.99,01-12-20
318457,Temazepam,750ML,0,16.99,12-12-20
48923,Budesonide,12.0Z,114,10.99,31-12-20
345114,Loratadine,750ML,0,11.49,04-12-20
51330,Aceclofenac,750ML,0,13.49,19-01-21
16365,Fenoprofen,1L,113,22.99,07-03-21
50903,Choline,750ML,1,27.99,08-04-21
310491,Paracetamol,750ML,0,12.39,04-07-20
241130,Lorazepam,750ML,108,37.99,01-12-20
38245,Temazepam,1L,194,21.99,12-12-20
343617,Budesonide,750ML,0,14.69,31-12-20
44991,Loratadine,750ML,13,36.99,04-12-20
176001,Aceclofenac,750ML,0,12.69,01-12-20
407216,Fenoprofen,750ML,0,8.59,12-12-20
47790,Choline,750ML,2,26.99,31-12-20
88707,Paracetamol,750ML,0,26.99,04-12-20
299964,Lorazepam,1L,50,84.99,19-01-21
341660,Temazepam,750ML,30,21.99,07-03-21
159190,Budesonide,750ML,0,12.99,01-12-20
339268,Loratadine,750ML,0,16.99,12-12-20
300187,Aceclofenac,375ML,0,4.59,31-12-20
394513,Fenoprofen,750ML,0,13.99,04-12-20
317727,Choline,750ML,28,11.99,19-01-21
100024,Paracetamol,750ML,19,11.99,07-03-21
236994,Lorazepam,750ML,151,11.99,01-12-20
233192,Temazepam,750ML,0,13.99,12-12-20
347586,Budesonide,720ML,23,32.99,31-12-20
342120,Loratadine,1.75L,16,43.99,04-12-20
332710,Aceclofenac,750ML,0,19.99,19-01-21
46440,Fenoprofen,750ML,0,13.99,07-03-21
51053,Choline,12.0Z,0,17.99,08-04-21
48971,Paracetamol,12.0Z,3,26.99,04-07-20
78221,Lorazepam,750ML,3,77.99,01-12-20
332119,Temazepam,750ML,14,15.39,12-12-20
147087,Budesonide,750ML,0,11.99,31-12-20
305380,Loratadine,750ML,0,24.99,04-12-20
357806,Aceclofenac,750ML,0,18.99,01-12-20
73989,Fenoprofen,750ML,94,12.99,12-12-20
61263,Choline,750ML,11,28.99,31-12-20
42149,Paracetamol,750ML,5,89.99,04-12-20
22586,Lorazepam,3L,38,17.99,19-01-21
45262,Temazepam,750ML,9,17.99,07-03-21
80126,Budesonide,750ML,108,12.99,01-12-20
47093,Loratadine,750ML,0,14.99,12-12-20
325564,Aceclofenac,750ML,0,6.99,31-12-20
46143,Fenoprofen,750ML,0,12.49,04-12-20
155837,Choline,750ML,74,15.49,19-01-21
79768,Paracetamol,750ML,0,24.99,07-03-21
348200,Lorazepam,375ML,141,15.99,01-12-20
70069,Temazepam,1L,252,3.99,12-12-20
82544,Budesonide,750ML,18,11.39,31-12-20
72476,Loratadine,750ML,25,22.99,04-12-20
236224,Aceclofenac,50ML,580,3.79,19-01-21
42709,Fenoprofen,750ML,0,23.99,07-03-21
13358,Choline,12.0Z,2364,9.99,08-04-21
81965,Paracetamol,750ML,19,28.99,04-07-20
44323,Lorazepam,750ML,0,30.99,01-12-20
332663,Temazepam,750ML,0,11.49,12-12-20
22780,Budesonide,1L,121,46.99,31-12-20
26105,Loratadine,12.0Z,276,18.99,04-12-20
54534,Aceclofenac,750ML,156,70.99,01-12-20
407828,Fenoprofen,750ML,278,12.49,12-12-20
87333,Choline,750ML,92,189.99,31-12-20
40953,Paracetamol,750ML,195,26.99,04-12-20
425737,Lorazepam,750ML,0,17.99,19-01-21
22578,Temazepam,3L,130,17.99,07-03-21
428892,Budesonide,750ML,6,29.99,01-12-20
81282,Loratadine,750ML,0,32.99,12-12-20
49441,Aceclofenac,750ML,0,19.39,31-12-20
312933,Fenoprofen,750ML,0,29.99,04-12-20
323745,Choline,750ML,0,71.99,19-01-21
341568,Paracetamol,750ML,0,6.59,07-03-21
333896,Lorazepam,750ML,0,41.99,01-12-20
334539,Temazepam,750ML,0,30.99,12-12-20
69345,Budesonide,750ML,30,13.39,31-12-20
20729,Loratadine,750ML,0,28.99,04-12-20
47824,Aceclofenac,1L,0,15.99,19-01-21
335405,Fenoprofen,750ML,0,10.69,07-03-21
64670,Choline,750ML,0,17.99,08-04-21
329241,Paracetamol,750ML,0,18.99,04-07-20
69844,Lorazepam,16.0Z,0,9.99,01-12-20
45109,Temazepam,750ML,12,11.49,12-12-20
332784,Budesonide,750ML,0,29.99,31-12-20
311575,Loratadine,750ML,0,9.99,04-12-20
318691,Aceclofenac,750ML,0,20.99,01-12-20
331486,Fenoprofen,750ML,0,79.99,12-12-20
34266,Choline,750ML,0,22.99,31-12-20
323695,Paracetamol,10.0Z,0,2.99,04-12-20
330360,Lorazepam,750ML,0,11.49,19-01-21
48686,Temazepam,750ML,0,11.99,07-03-21
242191,Budesonide,750ML,142,56.99,01-12-20
347646,Loratadine,750ML,14,17.69,12-12-20
191051,Aceclofenac,750ML,0,31.99,31-12-20
18899,Fenoprofen,750ML,0,7.99,04-12-20
22718,Choline,16.9Z,0,23.99,19-01-21
349892,Paracetamol,750ML,15,45.99,07-03-21
328234,Lorazepam,750ML,0,20.99,01-12-20
71393,Temazepam,750ML,243,31.99,12-12-20
80812,Budesonide,750ML,7,11.99,31-12-20
72845,Loratadine,750ML,3,143.99,04-12-20
437662,Aceclofenac,750ML,0,11.49,19-01-21
80578,Fenoprofen,187ML,437,1.89,07-03-21
342141,Choline,750ML,0,10.49,08-04-21
314709,Paracetamol,750ML,0,26.99,04-07-20
27441,Lorazepam,12.0Z,0,13.99,01-12-20
241222,Temazepam,500ML,0,18.45,12-12-20
408590,Budesonide,750ML,15,10.99,31-12-20
70161,Loratadine,750ML,9,23.99,04-12-20
71700,Aceclofenac,375ML,0,9.99,01-12-20
59609,Fenoprofen,960ML,0,0.25,12-12-20
71920,Choline,750ML,0,18.39,31-12-20
46140,Paracetamol,750ML,0,11.49,04-12-20
341541,Lorazepam,750ML,0,16.99,19-01-21
11231,Temazepam,1.75L,264,46.99,07-03-21
74076,Budesonide,750ML,5002,14.99,01-12-20
45856,Loratadine,750ML,15,8.99,12-12-20
30228,Aceclofenac,750ML,100,53.99,31-12-20
238062,Fenoprofen,750ML,228,14.99,04-12-20
342117,Choline,1.75L,425,26.99,19-01-21
63394,Paracetamol,12.0Z,742,22.99,07-03-21
10265,Lorazepam,750ML,0,8.99,01-12-20
31410,Temazepam,750ML,6,60.99,12-12-20
166560,Budesonide,16.0Z,0,1.99,31-12-20
68858,Loratadine,11.2Z,0,12.99,04-12-20
428604,Aceclofenac,750ML,0,9.79,19-01-21
70695,Fenoprofen,375ML,0,13.49,07-03-21
50100,Choline,750ML,15,52.99,08-04-21
336768,Paracetamol,750ML,3,16.49,04-07-20
81540,Lorazepam,5L,128,20.99,01-12-20
302562,Temazepam,750ML,4,12.99,12-12-20
63282,Budesonide,750ML,0,11.99,31-12-20
81033,Loratadine,750ML,174,34.99,04-12-20
232556,Aceclofenac,750ML,105,40.99,01-12-20
46396,Fenoprofen,750ML,6,85.99,12-12-20
83874,Choline,750ML,0,17.99,31-12-20
232562,Paracetamol,750ML,0,69.99,04-12-20
241498,Lorazepam,12.0Z,159,9.99,19-01-21
313331,Temazepam,750ML,0,6.79,07-03-21
240606,Budesonide,750ML,61,21.99,01-12-20
69360,Loratadine,12.0Z,0,17.99,12-12-20
71378,Aceclofenac,1.75L,0,28.99,31-12-20
31174,Fenoprofen,12.0Z,102,9.99,04-12-20
304625,Choline,750ML,0,30.99,19-01-21
389854,Paracetamol,750ML,0,31.99,07-03-21
308574,Lorazepam,1L,0,16.99,01-12-20
63783,Temazepam,1.75L,47,14.49,12-12-20
47153,Budesonide,750ML,0,12.99,31-12-20
316623,Loratadine,750ML,16,22.99,04-12-20
126578,Aceclofenac,375ML,14,6.39,19-01-21
74780,Fenoprofen,200ML,379,15.99,07-03-21
327365,Choline,750ML,0,38.99,08-04-21
315804,Paracetamol,1L,0,7.99,04-07-20
50768,Lorazepam,1L,167,7.99,01-12-20
72605,Temazepam,750ML,52,12.99,12-12-20
84247,Budesonide,750ML,41,6.99,31-12-20
79807,Loratadine,750ML,0,147.99,04-12-20
307872,Aceclofenac,750ML,0,12.49,01-12-20
333625,Fenoprofen,750ML,4,12.99,12-12-20
69568,Choline,12.0Z,60,15.99,31-12-20
89931,Paracetamol,750ML,81,15.99,04-12-20
60037,Lorazepam,12.0Z,0,19.99,19-01-21
12205,Temazepam,750ML,12,47.99,07-03-21
333332,Budesonide,750ML,0,11.49,01-12-20
351104,Loratadine,170ML,0,5.39,12-12-20
84255,Aceclofenac,750ML,4,6.99,31-12-20
46735,Fenoprofen,187ML,0,4.19,04-12-20
43939,Choline,1.75L,142,60.99,19-01-21
23084,Paracetamol,12.0Z,3,23.99,07-03-21
316897,Lorazepam,750ML,0,193.99,01-12-20
10677,Temazepam,750ML,0,27.99,12-12-20
311868,Budesonide,750ML,0,17.99,31-12-20
28451,Loratadine,12.0Z,54,13.99,04-12-20
77143,Aceclofenac,750ML,102,23.99,19-01-21
313456,Fenoprofen,750ML,0,12.69,07-03-21
42327,Choline,750ML,0,42.99,08-04-21
342132,Paracetamol,750ML,0,30.99,04-07-20
136883,Lorazepam,750ML,0,51.99,01-12-20
313361,Temazepam,750ML,0,7.79,12-12-20
10175,Budesonide,16.0Z,0,12.99,31-12-20
74097,Loratadine,1.75L,166,80.99,04-12-20
342131,Aceclofenac,750ML,38,10.99,01-12-20
48694,Fenoprofen,750ML,0,12.79,12-12-20
46728,Choline,750ML,0,8.99,31-12-20
50767,Paracetamol,12.0Z,24,9.99,04-12-20
23692,Lorazepam,12.0Z,60,10.99,19-01-21
38490,Temazepam,1.75L,196,26.99,07-03-21
314583,Budesonide,750ML,0,17.99,01-12-20
44817,Loratadine,750ML,0,21.99,12-12-20
90344,Aceclofenac,11.2Z,48,9.99,31-12-20
82997,Fenoprofen,750ML,0,139.99,04-12-20
55328,Choline,1.75L,18,16.49,19-01-21
237591,Paracetamol,750ML,253,22.99,07-03-21
75329,Lorazepam,750ML,13,11.49,01-12-20
86667,Temazepam,750ML,222,11.69,12-12-20
69432,Budesonide,12.0Z,0,8.99,31-12-20
79642,Loratadine,375ML,500,6.99,04-12-20
80767,Aceclofenac,750ML,391,13.99,19-01-21
63626,Fenoprofen,375ML,42,17.99,07-03-21
71244,Choline,50ML,1509,0.99,08-04-21
312085,Paracetamol,750ML,0,16.99,04-07-20
301011,Lorazepam,750ML,0,30.99,01-12-20
71013,Temazepam,750ML,55,9.39,12-12-20
235812,Budesonide,750ML,100,27.99,31-12-20
333536,Loratadine,750ML,29,9.49,04-12-20
421430,Aceclofenac,750ML,7,20.99,01-12-20
21652,Fenoprofen,750ML,56,9.99,12-12-20
49993,Choline,1.5L,6,12.69,31-12-20
319083,Paracetamol,750ML,0,9.39,04-12-20
98124,Lorazepam,12.0Z,54,9.99,19-01-21
340675,Temazepam,750ML,0,17.49,07-03-21
41644,Budesonide,750ML,0,39.99,01-12-20
48619,Loratadine,750ML,0,31.99,12-12-20
332658,Aceclofenac,750ML,0,24.99,31-12-20
423912,Fenoprofen,750ML,7,10.99,04-12-20
55026,Choline,1.75L,4,10.99,19-01-21
80455,Paracetamol,750ML,4,11.99,07-03-21
318589,Lorazepam,750ML,6,11.49,01-12-20
332154,Temazepam,750ML,0,8.49,12-12-20
166278,Budesonide,750ML,5,51.99,31-12-20
73502,Loratadine,750ML,5,41.99,04-12-20
353628,Aceclofenac,750ML,10,9.79,19-01-21
21121,Fenoprofen,375ML,0,14.69,07-03-21
84420,Choline,750ML,61,22.99,08-04-21
7730,Paracetamol,25.4Z,18,12.99,04-07-20
41558,Lorazepam,750ML,7,15.99,01-12-20
310928,Temazepam,750ML,0,23.99,12-12-20
349974,Budesonide,375ML,1,10.99,31-12-20
80229,Loratadine,750ML,0,26.99,04-12-20
81606,Aceclofenac,750ML,3,14.49,01-12-20
339001,Fenoprofen,750ML,0,11.49,12-12-20
47655,Choline,750ML,0,21.99,31-12-20
310171,Paracetamol,750ML,0,14.69,04-12-20
70777,Lorazepam,355ML,0,4.99,19-01-21
238984,Temazepam,750ML,14,154.99,07-03-21
312154,Budesonide,750ML,0,16.49,01-12-20
304878,Loratadine,750ML,0,10.99,12-12-20
241500,Aceclofenac,12.0Z,242,9.99,31-12-20
47690,Fenoprofen,1L,0,19.99,04-12-20
79357,Choline,750ML,0,20.99,19-01-21
83691,Paracetamol,750ML,0,4.19,07-03-21
29083,Lorazepam,16.0Z,24,11.99,01-12-20
239636,Temazepam,750ML,61,22.99,12-12-20
400424,Budesonide,750ML,223,13.99,31-12-20
50467,Loratadine,187ML,37,2.67,04-12-20
46051,Aceclofenac,750ML,0,13.39,19-01-21
329133,Fenoprofen,750ML,94,7.99,07-03-21
48479,Choline,750ML,0,16.69,08-04-21
321565,Paracetamol,750ML,12,26.99,04-07-20
36986,Lorazepam,1.75L,1232,22.99,01-12-20
341442,Temazepam,750ML,2,35.99,12-12-20
301921,Budesonide,750ML,94,6.19,31-12-20
300662,Loratadine,750ML,106,26.99,04-12-20
74036,Aceclofenac,750ML,145,32.99,01-12-20
23166,Fenoprofen,12.0Z,156,20.99,12-12-20
310098,Choline,750ML,29,10.49,31-12-20
80393,Paracetamol,750ML,58,10.99,04-12-20
51150,Lorazepam,12.0Z,30,11.99,19-01-21
82558,Temazepam,750ML,200,11.69,07-03-21
83616,Budesonide,750ML,16,24.99,01-12-20
337235,Loratadine,375ML,0,18.99,12-12-20
238644,Aceclofenac,1.5L,16,18.99,31-12-20
338159,Fenoprofen,750ML,0,21.99,04-12-20
22023,Choline,11.0Z,0,99.99,19-01-21
43450,Paracetamol,750ML,4,71.99,07-03-21
57622,Lorazepam,1.75L,0,24.99,01-12-20
79103,Temazepam,375ML,33,33.99,12-12-20
309433,Budesonide,750ML,0,76.99,31-12-20
339671,Loratadine,750ML,0,11.99,04-12-20
318571,Aceclofenac,750ML,0,16.49,19-01-21
27028,Fenoprofen,12.0Z,0,9.99,07-03-21
240554,Choline,750ML,0,39.99,08-04-21
41447,Paracetamol,750ML,0,10.49,04-07-20
81957,Lorazepam,5L,14,20.99,01-12-20
83563,Temazepam,750ML,1,118.99,12-12-20
30546,Budesonide,750ML,21,8.49,31-12-20
46449,Loratadine,750ML,1,12.49,04-12-20
47461,Aceclofenac,750ML,0,20.99,01-12-20
67474,Fenoprofen,1.5L,0,14.99,12-12-20
80506,Choline,750ML,51,48.99,31-12-20
340026,Paracetamol,750ML,0,15.99,04-12-20
72534,Lorazepam,750ML,0,60.99,19-01-21
68998,Temazepam,16.0Z,0,26.99,07-03-21
348292,Budesonide,750ML,0,39.99,01-12-20
23422,Loratadine,11.2Z,0,8.99,12-12-20
333686,Aceclofenac,750ML,0,15.99,31-12-20
70175,Fenoprofen,1L,0,11.99,04-12-20
81595,Choline,750ML,0,8.99,19-01-21
70683,Paracetamol,750ML,0,27.99,07-03-21
329940,Lorazepam,750ML,0,8.99,01-12-20
314607,Temazepam,750ML,0,9.59,12-12-20
73036,Budesonide,750ML,178,37.99,31-12-20
316759,Loratadine,750ML,49,24.99,04-12-20
328396,Aceclofenac,750ML,0,14.49,19-01-21
46007,Fenoprofen,750ML,12,25.99,07-03-21
29599,Choline,375ML,1,27.99,08-04-21
50300,Paracetamol,750ML,68,29.99,04-07-20
328299,Lorazepam,750ML,0,8.49,01-12-20
64599,Temazepam,750ML,17,23.99,12-12-20
324095,Budesonide,750ML,0,17.49,31-12-20
46322,Loratadine,750ML,0,10.99,04-12-20
